GDD5,MTCO,Abies,Alnus,Betula,Picea,Pinus D,Quercus D,Gramineae
1608,-17.3,0,44,229,42,108,42,142
1510,-18.5,4,81,54,145,537,22,50
1600,-17.2,0,41,65,56,123,74,222
1629,-16.9,0,27,40,47,173,364,56
1621,-17,0,41,48,39,173,161,159
1650,-16.8,0,27,78,65,128,149,144
272,-33.5,0,78,474,62,156,0,29
258,-33.9,0,12,211,101,366,0,23
256,-33,0,58,237,124,328,0,0
282,-33.5,0,96,274,137,246,0,22
303,-33.1,0,193,364,94,151,0,13
250,-32.1,0,25,352,157,213,0,14
369,-32.4,0,119,221,180,160,0,16
317,-31.7,0,12,161,185,436,0,14
368,-32,0,137,292,209,166,0,8
322,-32.9,0,143,227,141,313,0,6
340,-32.4,0,284,316,132,168,0,4
346,-31.8,0,185,243,218,226,0,4
420,-30.6,0,196,236,211,183,0,9
435,-29.6,0,236,311,139,163,0,24
458,-29.7,0,162,173,330,220,0,6
464,-29.6,0,130,159,356,203,0,6
426,-31,0,201,171,373,220,0,8
462,-31.5,0,233,118,387,221,0,0
439,-31.7,0,237,127,366,204,0,14
487,-30.8,0,131,248,248,163,0,9
526,-30.8,0,197,123,384,252,0,4
503,-30.9,0,375,189,287,61,0,4
461,-28.4,0,70,55,367,290,0,16
461,-28.4,0,30,46,224,236,0,13
561,-29.1,0,127,152,358,268,0,10
511,-29.9,0,145,130,347,296,0,9
429,-30.1,0,178,108,391,284,2,8
555,-29.9,0,99,91,418,374,0,0
610,-28.1,0,138,73,372,299,0,15
549,-29,0,280,198,310,173,0,2
608,-28.8,0,150,100,293,392,0,4
636,-29,0,178,93,316,365,2,12
604,-29.7,0,235,108,326,285,0,8
548,-30.4,0,215,175,242,269,0,9
572,-30.2,0,222,185,218,313,0,2
642,-29.5,0,108,71,354,419,0,6
603,-29.7,0,88,82,178,544,0,2
620,-29.5,0,100,96,247,520,0,4
915,-24.7,4,51,80,436,370,0,4
1086,-22.9,0,16,55,303,592,0,12
1086,-22.9,0,86,128,242,493,0,11
1086,-22.9,0,53,85,264,546,0,8
1086,-22.9,0,35,82,309,528,1,5
1071,-23.2,1,20,47,221,682,0,8
1071,-23.2,1,34,91,268,573,0,7
1071,-23.2,0,50,65,206,637,0,8
1071,-23.2,1,63,83,204,581,0,8
949,-25,3,89,90,209,546,1,14
1132,-22.5,0,159,220,202,380,0,7
1132,-22.5,0,162,174,233,378,0,10
1132,-22.5,2,119,132,219,479,1,4
1132,-22.5,0,133,198,225,377,0,9
1132,-22.5,0,154,218,179,403,1,4
1132,-22.5,2,157,138,217,441,1,5
1132,-22.5,2,79,115,206,527,0,7
1123,-23,1,128,149,197,472,0,4
1123,-23,2,93,153,212,497,0,9
1123,-23,0,144,205,165,419,0,8
1123,-23,1,88,134,257,472,0,5
1123,-23,0,119,142,263,409,0,11
1123,-23,1,66,101,258,496,0,3
1334,-20,4,36,43,154,688,6,30
1334,-20,4,61,47,162,659,4,14
1334,-20,3,44,57,142,678,9,27
1334,-20,4,63,86,122,681,4,9
1334,-20,3,52,44,122,723,3,12
1391,-19.5,4,52,42,105,732,2,21
1391,-19.5,6,33,50,65,715,0,93
1391,-19.5,5,60,64,71,761,5,5
1266,-20.8,0,97,115,128,220,4,158
1266,-20.8,2,69,76,198,344,0,138
1266,-20.8,1,61,81,265,380,0,51
1266,-20.8,0,115,142,177,267,2,78
1266,-20.8,2,93,135,212,324,1,60
1266,-20.8,2,90,92,267,337,0,98
1266,-20.8,1,55,66,177,303,0,143
1305,-20.9,0,113,188,189,286,1,36
1305,-20.9,0,105,155,235,295,2,42
1305,-20.9,0,65,126,302,309,2,62
1305,-20.9,1,43,56,186,259,1,144
1305,-20.9,0,62,77,178,206,3,173
1169,-21.4,0,83,117,318,416,0,7
1169,-21.4,0,91,113,266,439,1,9
1175,-19.5,0,66,83,206,389,0,48
1099,-21.1,3,61,146,244,426,27,22
1099,-21.1,0,77,91,240,470,0,19
1318,-19.6,0,142,127,275,225,11,42
1318,-19.6,2,60,114,425,310,4,11
1476,-18.3,0,63,212,269,159,7,62
1529,-18,0,124,151,275,126,2,72
1208,-19.9,2,127,274,170,245,15,33
1550,-17.9,3,233,275,110,239,16,34
1205,-19.9,0,157,350,194,98,13,30
1174,-20.9,0,31,65,343,519,0,8
1654,-17.8,0,29,31,82,695,4,59
1411,-17.5,0,25,13,22,129,1,221
1411,-17.5,0,25,30,23,167,2,125
1428,-17.6,0,8,24,20,196,2,169
1334,-19,0,44,63,58,177,32,169
1537,-17.5,0,36,12,35,124,14,269
1600,-17.2,0,38,61,53,117,70,210
1621,-17,0,39,46,37,166,154,152
1665,-16.7,0,27,39,46,172,361,56
1574,-18.2,0,16,36,89,434,14,138
1242,-19.1,0,36,277,3,72,27,86
1606,-16.8,0,32,264,24,75,169,89
1592,-16.8,0,30,240,18,90,136,124
1592,-16.8,0,16,180,26,87,159,159
1572,-15.7,0,9,11,13,160,1,151
1477,-16.9,0,29,21,41,191,2,98
635,-27.7,0,106,134,423,243,0,5
679,-27.8,0,262,123,269,280,0,5
702,-27.2,0,78,105,378,359,0,17
743,-26.7,5,101,0,428,385,0,13
850,-25.9,0,60,53,435,407,0,4
977,-24.3,0,39,20,506,405,0,8
902,-24.7,2,73,59,421,381,0,8
936,-24.4,0,110,131,379,307,0,10
941,-24.4,1,75,81,396,373,3,7
943,-24.2,0,68,49,471,354,2,8
987,-24.3,0,142,127,323,308,2,21
949,-25,0,51,62,354,459,7,15
951,-24.2,0,59,57,361,415,0,18
990,-23.7,0,55,73,368,445,2,14
1015,-23.5,0,38,26,398,502,0,4
979,-23.8,3,88,114,313,405,3,11
881,-25.7,0,87,107,332,413,2,6
901,-25.7,0,32,17,408,503,0,3
837,-27,2,89,44,388,412,0,6
845,-27.3,0,70,38,384,473,0,5
880,-26.8,0,135,86,267,448,2,5
272,-33.5,0,24,102,8,42,0,33
47,-31.8,0,129,106,11,137,0,114
191,-33.5,0,102,417,47,171,0,45
401,-32,0,184,444,167,154,0,8
461,-28.4,0,84,57,241,231,0,33
1186,-22.3,2,89,111,256,442,0,10
1453,-17.8,0,23,52,260,548,5,6
1089,-19.8,2,47,82,641,171,17,5
1067,-20,0,132,452,182,66,4,11
1067,-20,2,45,67,679,176,5,5
1041,-20.2,3,53,224,355,151,11,8
1041,-20.2,0,92,106,509,185,6,17
1012,-20.3,0,42,51,633,235,4,6
929,-21.1,0,121,180,439,157,6,8
929,-21.1,0,97,193,415,155,4,11
990,-20.9,0,86,137,487,208,15,2
1202,-17.7,9,83,349,321,209,5,0
1183,-18,5,141,273,315,141,42,26
844,-21.9,0,199,141,245,196,15,22
1211,-18.3,36,5,201,361,180,10,0
1236,-17.5,25,181,131,465,131,3,13
1281,-14.4,7,144,178,116,383,21,7
1134,-18.6,11,137,160,417,215,14,6
1150,-18.5,35,151,72,429,250,9,44
1483,-12.8,44,37,368,81,317,44,0
1321,-20.1,7,41,51,320,536,2,5
1348,-19.8,0,116,116,221,498,5,3
1269,-20.1,7,87,128,301,408,7,7
1169,-21,15,128,128,280,364,12,20
2322,-9.8,0,138,97,0,122,168,138
2380,-10,0,8,189,8,107,288,157
2368,-10,0,0,191,0,208,143,172
2211,-10.6,0,202,80,9,152,122,208
2187,-10.8,0,423,56,21,91,180,146
2312,-10.6,5,20,113,15,216,210,98
2310,-10.6,0,49,189,4,145,318,85
2249,-11,0,32,93,0,129,247,244
2252,-11,4,25,75,8,96,292,196
2220,-10.8,7,102,92,4,294,312,81
2223,-11.1,5,31,111,5,185,302,74
2205,-11.1,0,123,113,0,245,170,132
1991,-11.8,8,26,205,6,358,153,75
2037,-11.7,8,36,114,14,363,208,70
2020,-11.8,8,26,100,12,252,239,109
2109,-11.9,9,9,126,0,309,152,213
2002,-11.9,3,60,144,13,314,214,80
1945,-12.1,5,39,133,14,377,182,67
1911,-12.5,3,44,261,18,481,86,28
1847,-12.3,7,22,215,7,356,134,72
1675,-12.2,9,33,248,14,520,87,11
1638,-12.3,14,38,290,22,371,141,19
1641,-12.3,7,60,287,33,270,187,26
1638,-12.3,3,14,314,11,541,34,8
1638,-12.3,7,17,365,17,517,42,0
1636,-12.2,10,43,288,47,445,61,13
1570,-12.2,10,42,261,13,460,81,10
1571,-12.1,16,26,394,29,357,71,16
1635,-10.9,15,41,192,12,453,110,51
1699,-10.6,2,30,205,2,202,165,84
1619,-11.4,6,27,480,16,162,81,0
1610,-11.6,18,88,286,22,171,88,39
1610,-11.6,24,60,376,12,277,64,37
1651,-11,20,45,296,25,349,104,34
1625,-11.3,14,49,327,4,264,59,43
1641,-11.2,4,75,411,10,170,80,0
1625,-11.3,11,43,456,0,128,43,11
1647,-11.2,3,33,177,6,589,85,18
1630,-11.5,7,21,216,42,333,111,28
1636,-12,41,7,312,49,388,52,35
1613,-11.7,19,96,306,24,254,139,24
1700,-12,5,20,198,31,578,62,17
1641,-11.7,11,92,385,29,151,103,26
1702,-11.7,6,38,233,20,351,86,143
1676,-11.8,16,29,478,61,343,33,12
1705,-12,9,19,360,9,399,59,33
1698,-12.1,7,27,316,14,404,83,19
1772,-11.5,4,30,325,4,255,109,65
1933,-10,3,43,228,3,398,126,65
1848,-11.1,12,17,289,19,324,101,46
1875,-10.8,10,29,313,7,268,113,53
1909,-11.1,2,17,196,9,405,125,49
1998,-9.7,4,65,84,11,320,295,33
2013,-9.5,5,20,194,10,311,175,83
1963,-10.2,4,57,187,9,381,119,59
1963,-10.2,0,20,407,0,241,142,10
2064,-9.6,0,28,174,11,439,152,15
2079,-9.8,3,43,143,0,214,267,71
2011,-10.4,1,16,116,5,303,309,63
2087,-9.8,0,31,147,6,215,254,112
2147,-9.5,0,25,162,0,219,370,39
2153,-9.4,0,40,82,0,192,205,371
2116,-9.8,0,12,144,0,235,474,28
2125,-9.8,0,20,46,10,326,466,17
2118,-9.8,0,23,146,0,82,591,27
2199,-9.2,0,50,91,5,87,561,82
2240,-8.7,0,6,35,0,97,200,520
2208,-9.1,0,9,107,4,149,597,9
2249,-8.8,0,21,91,0,70,615,46
2313,-8.4,0,0,61,4,36,513,224
2300,-8.8,5,5,60,0,37,383,308
2263,-8.7,0,0,72,0,8,621,72
2194,-9,0,5,55,0,9,556,271
2197,-9,0,0,61,0,56,672,78
2209,-8.9,0,12,31,0,72,560,96
2277,-8.5,0,11,44,0,44,384,100
2299,-8.3,0,0,28,0,43,502,177
2349,-8,0,11,57,4,78,561,116
2358,-7.9,0,11,20,7,78,650,98
2370,-7.8,0,10,41,0,31,630,83
2402,-7.7,0,7,24,7,45,258,453
2364,-7.9,0,10,56,5,71,484,143
2362,-7.9,0,13,34,0,115,575,89
1630,-9.6,0,38,349,38,335,77,15
1639,-9.6,21,40,279,16,403,86,0
1636,-9.6,2,56,358,36,376,43,15
1639,-9.6,10,26,381,19,374,51,15
1496,-10.9,7,44,504,7,155,67,11
1496,-10.9,15,18,169,24,266,15,82
1496,-10.9,3,12,132,70,623,25,21
1497,-10.9,17,78,268,53,342,32,21
1497,-10.9,7,24,191,55,600,35,22
1497,-10.9,14,25,162,56,582,30,34
1497,-10.9,2,10,208,48,589,20,42
1494,-10.9,12,29,412,46,294,52,12
1497,-10.9,9,43,283,26,464,56,17
1461,-11.3,3,77,504,20,178,51,20
1422,-11.7,20,40,332,101,217,61,20
1452,-11.2,5,33,397,19,432,35,2
1437,-11.5,10,55,288,45,370,64,32
1425,-11.6,22,62,364,31,295,28,9
1464,-11.4,7,50,266,73,396,38,25
1461,-11.4,14,35,341,78,399,35,8
1497,-10.9,11,11,197,49,566,8,71
1746,-7.8,9,59,239,18,308,72,19
1801,-7.7,4,11,145,14,425,78,39
1792,-7.9,2,32,140,20,594,110,12
1774,-7.8,21,21,148,34,571,105,16
1816,-7.2,0,55,202,4,169,101,12
1749,-8.3,12,16,114,4,411,122,25
1754,-8.4,2,31,210,16,386,123,34
1739,-8.4,7,23,189,19,518,101,10
1827,-7.8,12,34,94,7,694,91,18
1834,-7.4,9,45,110,6,518,145,20
1908,-6.6,0,7,131,0,177,166,85
1848,-7.4,10,22,93,0,494,105,29
1784,-8.1,7,18,87,10,714,39,14
1804,-8,0,24,126,3,419,217,10
1795,-7.9,0,57,115,4,532,123,34
1862,-6.9,3,34,103,6,550,156,31
1958,-6.3,0,54,117,0,273,133,54
1968,-6.3,0,29,69,3,454,226,43
1787,-7.7,3,15,48,7,594,139,44
1828,-7.8,5,23,60,15,589,159,12
1838,-7.8,6,36,75,6,381,293,13
1881,-7.3,0,33,126,3,414,179,37
2089,-5.6,3,15,94,6,266,266,68
2032,-6.1,0,14,48,0,592,203,14
1922,-6.9,0,38,95,3,291,189,73
1920,-7.4,0,16,57,7,428,317,23
2048,-6.7,0,32,59,0,307,152,103
2052,-6.2,0,12,102,3,312,177,60
2054,-6,4,14,91,0,378,335,22
1995,-6.6,0,14,87,0,462,223,30
2053,-6.7,3,17,126,10,335,202,36
2187,-6.2,3,13,56,8,120,253,203
2208,-6.1,3,29,80,0,310,281,29
2195,-6,2,37,59,0,101,230,243
2268,-5.7,0,12,45,6,39,239,343
2151,-5.4,0,55,55,3,147,483,69
2234,-5.2,0,22,29,0,189,294,89
2202,-5.8,0,32,19,8,178,337,83
2235,-5.8,0,12,69,0,187,371,73
2285,-5.6,0,5,5,0,113,204,11
2218,-5.9,0,49,71,3,211,220,114
2223,-5.7,0,27,61,0,192,205,75
2257,-5.7,0,14,59,0,141,435,62
2318,-5.2,0,8,18,0,115,525,79
2299,-5.4,0,0,8,11,76,261,134
2283,-5.4,0,20,24,0,61,478,49
2291,-5.4,0,18,18,0,73,475,65
2380,-4.5,0,35,73,0,160,349,38
2362,-5.2,0,16,37,0,53,555,116
2315,-5.3,0,8,27,3,47,376,174
2290,-5.4,0,0,55,4,34,320,102
2328,-5.2,0,14,36,0,33,557,113
2312,-5.2,0,2,28,0,32,596,63
2293,-5.5,0,7,32,0,60,485,107
2370,-5,1,5,20,4,51,446,88
2370,-5,0,11,26,5,48,423,165
2356,-5.3,0,4,30,4,47,433,85
2450,-4.5,0,0,32,4,73,306,82
2430,-5,0,13,25,4,72,459,110
2391,-5,0,13,13,0,38,505,121
2318,-5.3,0,6,18,3,42,356,252
2451,-4.7,0,3,13,0,51,542,96
2459,-4.8,0,7,28,7,64,457,131
2410,-5,0,10,21,3,21,562,120
2324,-5.2,0,4,8,4,65,482,45
2579,-4.8,0,3,16,16,16,675,46
2977,-1.9,0,5,58,0,30,420,156
2705,-1.6,0,8,51,0,84,201,194
3135,1.2,0,87,67,0,154,337,67
3184,1.2,0,10,10,0,204,470,40
3098,0.2,0,11,11,0,128,679,43
3454,2.2,0,31,31,0,116,485,74
3357,0.9,0,0,20,0,265,439,82
2936,-1,0,0,9,0,57,471,122
2372,-6.4,0,14,14,193,7,361,154
1910,-7.9,9,3,166,9,393,94,47
1910,-7.3,2,91,258,5,181,54,166
2083,-5.6,83,7,49,63,146,187,69
1922,-7.2,3,16,109,3,380,122,57
1483,-12.8,30,23,293,78,444,47,0
1786,-9.1,6,39,133,24,559,36,52
2270,-4.7,6,15,98,0,272,147,92
1872,-7.9,3,38,91,18,124,64,143
1453,-18.4,6,72,74,128,637,9,13
1618,-12.2,13,69,240,22,279,37,56
2097,-10.1,0,18,39,0,107,687,39
2578,-3.8,0,0,0,0,44,528,132
1916,-9,4,78,22,226,269,42,73
1413,-14.5,11,81,356,231,162,7,10
1259,-17.2,24,38,118,498,238,6,33
2199,-4.8,0,0,16,13,49,98,411
2273,-4.7,0,0,19,19,361,95,153
2235,-5.3,7,7,16,16,360,63,313
1907,-7.4,0,8,14,0,174,420,14
1966,-7.2,21,0,14,0,586,100,228
1924,-7.7,26,9,123,53,333,35,175
1872,-8.3,7,28,142,28,383,21,113
1762,-9.3,19,67,357,0,172,27,186
1712,-10,13,38,313,75,413,13,38
1688,-10.6,51,63,393,25,229,25,51
1636,-11.5,51,77,282,25,179,0,77
1483,-12.8,38,12,336,74,286,0,112
1564,-12.3,41,20,440,41,368,10,20
1563,-12.6,43,0,383,106,383,11,21
1538,-13.1,0,10,226,118,334,10,0
1536,-12.5,26,0,456,199,245,37,11
1536,-12.5,0,14,803,68,89,1,0
1536,-12.5,6,0,907,31,35,0,0
1443,-13.9,39,10,217,144,464,14,0
1443,-13.9,39,13,200,152,532,11,0
1428,-14.2,55,14,327,327,157,0,0
1428,-14.2,21,15,280,237,418,15,0
1428,-14.2,28,0,231,137,537,14,0
1428,-14.2,47,0,186,237,459,2,0
1392,-14.8,19,6,272,119,467,9,0
1392,-14.8,27,6,158,248,485,6,0
1392,-14.8,12,3,252,200,403,10,0
1763,-11.8,30,40,424,81,172,51,40
1750,-11.8,42,22,190,137,444,53,26
1762,-11.9,59,88,292,145,185,38,38
1947,-10.2,0,0,230,102,523,76,0
1953,-10.3,93,0,279,268,291,23,0
1622,-12.7,73,0,599,83,134,31,0
1529,-4.7,38,38,578,86,76,9,38
1526,-4.7,9,61,550,197,9,28,47
1762,-12,64,0,431,316,147,21,0
1743,-12.1,205,0,375,205,170,11,0
1743,-12.1,20,49,320,145,204,88,68
1360,-10.7,56,85,392,197,85,29,56
1596,-13,143,20,377,255,173,11,0
1683,-12.4,64,21,290,75,430,43,11
1636,-12.9,483,0,108,67,150,8,108
1712,-12.5,19,47,248,86,401,28,124
1671,-12.6,90,15,139,80,579,30,24
1630,-12.9,10,0,749,73,42,21,0
1630,-12.9,101,10,586,149,43,10,57
1623,-13,145,9,491,109,91,27,45
1635,-13,86,0,398,236,215,21,0
1630,-13.1,44,0,457,250,163,33,0
1758,-11.5,56,33,404,155,232,44,0
1657,-12.9,392,0,216,309,72,0,0
1657,-12.9,230,0,360,280,110,0,0
1758,-11.6,11,33,430,118,333,43,0
1483,-12.8,42,0,421,95,348,42,0
1631,-13.3,40,0,536,222,202,0,0
1628,-13.3,84,9,426,102,306,18,0
1476,-13,0,0,467,283,217,0,22
1582,-13.7,97,0,495,280,75,10,0
1299,-12.2,137,29,441,225,98,0,19
1327,-13.2,178,0,39,522,256,0,0
1135,-13.4,302,0,42,469,167,21,0
1367,-14.5,133,0,143,347,357,10,0
1376,-14.7,141,0,343,374,121,10,0
1397,-12.7,92,0,326,398,174,10,0
1211,-13.7,74,0,631,211,74,0,0
1206,-13.8,222,0,20,506,212,20,0
1009,-19.6,44,9,44,643,152,0,54
995,-19.8,194,0,39,612,126,0,0
934,-20.1,18,90,45,495,288,0,45
683,-22.5,0,189,368,297,80,5,0
638,-23.2,9,73,138,525,166,0,0
542,-23.6,0,138,158,620,69,5,0
538,-22.9,0,225,274,422,29,0,10
535,-22.8,0,69,79,723,119,0,0
538,-22.9,20,39,245,480,137,0,20
538,-22.9,0,71,152,666,81,0,0
524,-23.1,0,168,271,411,93,0,19
512,-23.3,20,59,167,519,186,0,0
439,-24.5,0,126,251,360,101,8,4
447,-23.2,0,134,268,384,63,0,18
393,-24.6,23,38,153,397,122,0,23
419,-23.8,19,24,156,586,156,0,10
417,-22.7,0,251,307,270,60,0,9
517,-23.3,0,48,264,587,38,0,19
206,-23.6,0,250,261,167,61,0,19
423,-23.2,0,131,307,325,105,0,26
414,-22.5,0,208,346,234,74,0,9
217,-20,0,377,274,115,33,0,33
184,-20.6,0,135,285,165,120,0,52
278,-23.1,0,62,301,200,118,0,34
2,-27.5,0,19,95,38,57,0,184
2613,-2.9,0,0,72,0,47,690,12
2467,-3.4,0,0,109,0,337,370,0
2392,-3.9,0,0,369,0,166,310,0
2459,-3.9,0,0,120,0,134,462,0
2454,-3.8,0,0,141,90,230,320,0
2531,-3.3,0,0,62,222,444,272,0
2529,-3.4,0,0,286,0,207,390,0
2539,-3.2,0,0,258,0,200,329,0
2295,-4.8,28,0,41,41,515,180,0
2286,-4.9,0,0,39,0,584,78,0
2286,-4.9,0,40,110,0,71,200,71
2239,-5.7,0,0,46,0,272,481,0
2249,-5.8,0,0,0,0,151,231,30
2266,-5.4,45,0,280,180,110,30,0
2949,1.4,0,0,102,0,664,224,0
2602,-0.3,0,0,114,0,310,265,265
2602,-0.3,0,0,140,35,133,196,265
2157,-0.4,0,0,0,0,399,416,78
2336,-0.5,0,24,131,0,59,343,59
2269,-0.6,0,16,130,0,195,139,146
2287,-0.7,0,11,180,0,146,0,236
2287,-0.7,0,13,124,0,124,0,222
2293,-0.7,0,15,90,0,55,178,437
2293,-0.7,0,11,22,0,44,407,33
2278,-1,0,0,76,0,168,244,0
2260,-1,0,48,23,0,189,315,143
2133,-1,0,48,38,0,410,171,104
2224,-1.1,0,11,91,0,395,22,287
2257,-1.3,0,146,0,0,573,204,29
2123,-1.4,0,0,19,4,268,139,388
2627,-3.3,0,0,143,210,229,276,0
2625,-3.5,0,0,0,0,44,529,166
2625,-3.5,0,29,20,0,29,479,100
2754,0.4,5,11,321,0,144,443,33
2815,0.6,0,33,44,0,383,491,0
2811,0.5,0,0,33,0,264,615,55
2959,0.1,0,10,49,0,78,584,78
2581,-1.6,0,11,31,0,177,635,31
2957,0.7,0,0,106,12,224,601,0
2952,0.4,0,0,64,54,506,312,0
2940,0.4,0,38,100,0,67,210,153
2461,-2.4,0,29,114,29,60,213,433
2466,-2.4,0,69,238,0,91,456,34
2951,0.2,0,0,166,45,99,525,166
2866,0.1,0,97,169,0,132,92,97
2943,0.1,0,0,188,0,0,188,437
2831,0,0,46,291,0,77,137,77
2868,0,0,0,441,0,90,171,135
2946,0.1,0,0,199,0,32,218,402
2691,-1.5,0,66,149,0,315,347,0
2726,-1.3,0,0,229,0,80,606,0
2708,-1.5,0,35,151,17,81,524,0
2696,-1.6,0,57,215,14,257,129,0
2528,-1.1,0,0,0,37,246,518,0
2485,-1,0,0,446,0,57,415,0
2386,-1.5,0,193,92,0,37,350,139
2646,-2,0,11,22,0,663,110,0
2283,-3.2,0,0,167,0,192,512,0
2289,-3.2,0,0,142,388,78,327,0
2240,-3.3,36,0,153,82,258,377,0
2267,-2.9,0,144,67,48,269,222,182
2278,-2.7,0,0,56,11,360,428,11
2260,-3.4,0,71,76,28,608,185,32
2200,-3.3,10,0,30,78,779,63,30
1637,-13.1,141,0,172,323,303,0,0
1631,-13.2,99,30,278,456,109,0,20
1600,-13.6,337,10,316,222,53,0,0
1566,-13.9,228,72,451,83,146,10,0
1402,-14.9,50,0,320,200,400,10,0
1390,-15,40,20,200,180,540,10,0
1397,-15.5,170,10,399,200,140,20,0
1034,-4.3,175,58,383,175,25,0,67
1476,-14.4,119,21,404,280,104,0,0
1336,-15.7,41,41,330,206,361,21,0
1336,-15.8,5,5,135,145,700,0,0
1485,-12.8,117,0,351,191,308,11,0
1315,-16.1,40,50,210,230,440,20,0
1236,-17.2,0,0,202,289,412,0,35
1282,-16.6,58,48,126,571,126,14,0
1305,-16.4,60,50,50,500,300,20,0
1242,-17.1,8,250,129,153,218,24,8
1268,-16.9,10,267,139,62,503,20,0
1226,-17.2,9,112,0,56,720,28,28
835,-15.8,123,89,493,207,44,0,30
1219,-17.4,25,10,131,593,216,0,0
821,-16,206,29,177,392,147,0,10
1321,-14,29,138,346,327,109,5,10
1306,-13.9,460,0,30,340,170,0,0
1356,-17.1,36,20,306,398,204,0,0
1067,-19.1,40,208,168,366,178,0,0
1180,-17.8,65,15,30,463,403,0,0
1175,-17.9,29,126,126,282,398,10,0
1057,-19.1,29,19,115,385,433,0,9
1252,-14.3,73,62,73,688,94,0,0
1220,-17.7,0,0,88,747,154,0,0
1248,-14.7,50,102,315,406,102,0,5
1216,-14.7,77,77,315,343,115,0,19
1106,-18.7,18,9,137,496,312,0,9
1226,-15.2,71,172,232,394,101,10,10
1093,-19.2,17,0,104,590,254,0,0
1187,-15.9,39,178,307,377,79,0,20
995,-17.1,0,51,364,434,101,0,10
998,-17.1,49,39,160,504,214,0,10
1011,-16.7,165,10,165,505,97,0,48
708,-19.9,49,206,255,391,59,0,5
1029,-19.4,68,10,77,509,307,0,19
990,-19.8,9,18,64,672,173,0,27
691,-20.3,39,127,244,410,146,0,10
955,-20.1,9,38,75,660,151,0,38
673,-20.8,88,49,157,578,98,0,10
591,-21.2,10,97,275,483,87,0,10
588,-21.3,0,95,248,513,86,0,10
865,-15,20,24,69,656,186,0,10
2148,-5.3,62,10,208,73,355,73,10
1801,-9.2,61,0,338,217,132,24,0
1765,-5.6,12,0,167,310,357,83,0
1762,-5.6,0,0,273,343,232,101,0
1761,-5.7,10,0,218,238,396,99,0
1672,-5.3,10,40,320,220,230,40,60
1672,-5.3,10,10,200,380,295,43,21
1675,-5.4,35,0,528,131,228,35,0
1670,-5.4,0,0,110,461,329,44,0
1702,-6.8,19,0,398,233,156,48,0
1715,-10,30,10,525,122,152,0,0
1671,-5.7,24,0,232,477,232,35,0
1686,-3.9,25,247,396,139,79,69,25
1689,-3.9,19,208,462,113,47,47,47
1564,-5.8,84,142,252,303,156,32,11
1598,-6.1,32,96,417,128,213,43,17
1924,-8.9,0,0,182,234,312,51,130
1725,-8.9,10,78,490,78,117,19,59
1774,-8.8,35,35,373,87,139,26,87
1790,-8.9,11,32,573,42,64,32,42
1790,-8.9,10,47,453,57,57,19,66
1600,-6.7,12,22,326,191,291,22,12
1600,-6.7,10,0,470,198,219,21,21
1821,-8.6,0,10,5,56,609,104,0
2048,-9.3,53,0,231,95,273,63,53
2016,-9,42,0,485,84,242,84,0
1966,-10.1,0,44,364,50,127,78,56
1966,-10.1,2,40,301,43,123,83,167
1974,-10.1,0,61,251,9,52,47,76
1848,-10.9,67,22,266,111,200,67,89
1884,-10.1,22,65,333,32,214,97,0
1703,-11.7,2,37,546,40,123,85,0
1821,-11,3,47,522,12,130,93,7
1821,-11,84,36,342,57,163,89,13
1901,-10.6,37,0,576,112,175,50,0
1548,-4.4,10,59,666,147,10,29,34
1729,-7.9,24,144,137,24,116,120,65
1821,-11.2,63,0,545,101,209,50,0
1950,-10.5,93,9,420,65,298,9,42
3898,5.7,0,14,10,0,217,79,414
3880,5.6,0,14,14,0,316,151,0
3868,5.5,0,0,0,0,237,166,166
1948,-2.9,0,0,664,42,21,253,0
3828,4.9,0,20,0,0,427,375,104
3934,5.2,0,0,0,0,541,280,130
3499,3.3,0,20,49,0,608,206,78
3543,3.5,0,70,60,0,237,416,40
3474,3.4,0,159,119,0,199,309,30
3418,2.6,0,29,20,0,364,420,48
2213,-2.9,0,29,39,0,93,257,364
2569,-4.6,0,11,53,0,84,684,0
2549,-4.6,0,5,34,0,23,767,0
2540,-4.8,0,0,11,0,33,679,22
2341,-5.4,0,0,16,0,37,909,0
2342,-3.3,0,53,314,0,104,261,147
2337,-3.5,0,0,79,75,176,264,158
2312,-3.7,0,18,423,9,119,175,138
2132,-4.4,0,11,122,11,448,245,71
2134,-4.5,0,10,169,30,560,169,30
2131,-4.6,0,0,257,20,514,129,70
1838,-5.8,0,34,281,34,349,89,34
1829,-5.9,0,0,245,81,551,51,10
1866,-6.3,0,10,260,157,417,83,32
2204,-2,5,30,121,0,121,586,70
2227,-2.6,0,139,93,23,104,465,57
2118,-4.4,0,42,410,5,95,189,52
2216,-3.9,0,11,334,0,54,259,22
2323,-3.5,0,140,40,10,399,120,20
2323,-3.5,0,43,22,10,305,348,65
2277,-3.9,88,33,0,88,55,11,22
2408,-3.4,0,72,156,0,386,229,36
2192,-4.4,0,0,167,9,509,49,108
2103,-5,0,0,247,10,86,247,58
2085,-5.2,0,0,68,108,634,108,0
2193,-4.9,0,20,96,0,173,76,0
2106,-5.9,0,10,164,0,137,201,147
2147,-5.5,0,0,210,0,119,105,0
2147,-5.5,0,0,65,0,296,82,0
2347,-4.8,0,10,182,0,141,151,111
1938,-4.9,0,16,57,57,377,96,209
2043,-7.2,0,0,203,0,160,87,0
1969,-8.1,8,43,195,34,203,135,135
1843,-8.4,8,62,248,70,123,92,109
